	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
1653	PB.3843.1|765_258|path80:30-2189(+)|HQ_sampleytBMi1Qu|cb16611_c3307/f3p10/2153	6945.ISCW017457-PA	1.4999999999999991e-202	711.4		GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0017076,GO:0019001,GO:0031974,GO:0031981,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0070013,GO:0097159,GO:1901265,GO:1901363	K06943		artNOG[6]	034U4@artNOG,09U2G@biNOG,0V51G@meNOG,12NHM@opiNOG,COG1084@NOG,KOG1490@euNOG	NA|NA|NA	S	Involved in the biogenesis of the 60S ribosomal subunit (By similarity)	Function Unknown
1654	PB.3848.1|765_2|path0:155-2291(+)|HQ_sampleytBMi1Qu|cb16611_c38894/f2p8/2176	411467.BACCAP_04475	1.7000000000000001e-09	70.1					bactNOG[38]	07BM9@bactNOG,0F2M8@cloNOG,0NZ2J@firmNOG,0ZESA@NOG	NA|NA|NA			
1655	PB.3849.1|765_2|path1:1-1589(+)|HQ_sampleytBMi1Qu|cb16611_c30013/f4p7/1588	411903.COLAER_01925	1.8e-21	109.4					NOG[107]	0Y2V0@NOG	NA|NA|NA			
1656	PB.3849.2|765_2|path1:158-2574(+)|HQ_sampleytBMi1Qu|cb16611_c35592/f2p6/2443	411467.BACCAP_04475	1.9e-09	70.1					bactNOG[38]	07BM9@bactNOG,0F2M8@cloNOG,0NZ2J@firmNOG,0ZESA@NOG	NA|NA|NA			
1657	PB.3851.1|765_2|path11:1-1742(+)|HQ_sampleytBMi1Qu|cb16611_c37599/f2p13/1726	498761.HM1_3149	2.2e-36	159.1					bactNOG[38]	05PNZ@bactNOG,0EV58@cloNOG,0NN9Z@firmNOG,11UA7@NOG	NA|NA|NA			
1658	PB.3851.2|765_2|path11:51-2003(+)|HQ_sampleytBMi1Qu|cb16611_c31796/f4p12/1990	411467.BACCAP_04475	1.5e-09	70.1					bactNOG[38]	07BM9@bactNOG,0F2M8@cloNOG,0NZ2J@firmNOG,0ZESA@NOG	NA|NA|NA			
1659	PB.3851.3|765_2|path11:51-1365(+)|HQ_sampleytBMi1Qu|cb16611_c41342/f2p4/1331	411467.BACCAP_04475	1e-09	70.1					bactNOG[38]	07BM9@bactNOG,0F2M8@cloNOG,0NZ2J@firmNOG,0ZESA@NOG	NA|NA|NA			
1660	PB.3851.4|765_2|path11:670-1606(+)|HQ_sampleytBMi1Qu|cb11651_c116470/f2p3/937	411467.BACCAP_04475	7.3e-10	70.1					bactNOG[38]	07BM9@bactNOG,0F2M8@cloNOG,0NZ2J@firmNOG,0ZESA@NOG	NA|NA|NA			
1661	PB.3855.1|765_2|path15:383-3112(+)|HQ_sampleytBMi1Qu|cb16611_c31576/f2p7/2757	411903.COLAER_01802	6.7e-14	85.1					NOG[107]	0Y2V0@NOG	NA|NA|NA			
1662	PB.3856.2|765_2|path16:52-1966(+)|HQ_sampleytBMi1Qu|cb16611_c36297/f3p11/1946	411903.COLAER_01925	3.2000000000000003e-23	115.5					NOG[107]	0Y2V0@NOG	NA|NA|NA			
1663	PB.3856.3|765_2|path16:162-1637(+)|HQ_sampleytBMi1Qu|cb16611_c66191/f3p4/1474	498761.HM1_3149	1.8e-34	152.5					bactNOG[38]	05PNZ@bactNOG,0EV58@cloNOG,0NN9Z@firmNOG,11UA7@NOG	NA|NA|NA			
1664	PB.3859.2|765_2|path4:171-1554(+)|HQ_sampleytBMi1Qu|cb16611_c40195/f4p2/1422	411467.BACCAP_04475	1.1e-09	70.1					bactNOG[38]	07BM9@bactNOG,0F2M8@cloNOG,0NZ2J@firmNOG,0ZESA@NOG	NA|NA|NA			
1665	PB.3861.1|765_2|path7:1-1616(+)|HQ_sampleytBMi1Qu|cb16611_c61874/f4p10/1620	498761.HM1_3149	3e-35	155.2					bactNOG[38]	05PNZ@bactNOG,0EV58@cloNOG,0NN9Z@firmNOG,11UA7@NOG	NA|NA|NA			
1666	PB.3861.2|765_2|path7:552-1995(+)|HQ_sampleytBMi1Qu|cb16611_c29789/f2p3/1477	498761.HM1_3149	1.9e-36	159.1					bactNOG[38]	05PNZ@bactNOG,0EV58@cloNOG,0NN9Z@firmNOG,11UA7@NOG	NA|NA|NA			
1667	PB.3863.3|765_2|path9:552-3794(+)|HQ_sampleytBMi1Qu|cb16611_c37151/f3p10/3280	6945.ISCW023059-PA	3.8e-61	242.3		GO:0005575,GO:0005622,GO:0005623,GO:0017101,GO:0032991,GO:0043234,GO:0044424,GO:0044464	K15438		artNOG[6]	038W7@artNOG,09VRP@biNOG,0II5D@euNOG,0V6QM@meNOG,10B04@NOG,12RNC@opiNOG	NA|NA|NA	J	complex, auxiliary	Translation
1668	PB.3865.1|765_340|path0:1-2037(+)|HQ_sampleytBMi1Qu|cb16611_c58360/f2p6/2087	6945.ISCW022135-PA	1.0999999999999999e-122	446.0		GO:0003674,GO:0005488,GO:0005515,GO:0007610,GO:0008150,GO:0008157,GO:0008599,GO:0010033,GO:0019208,GO:0019222,GO:0019888,GO:0019899,GO:0019902,GO:0019903,GO:0030234,GO:0030534,GO:0032501,GO:0042221,GO:0044699,GO:0044707,GO:0044708,GO:0045471,GO:0048149,GO:0050789,GO:0050790,GO:0050896,GO:0065007,GO:0065009,GO:0097305,GO:1901700	K07189		artNOG[6]	036RF@artNOG,09TBG@biNOG,0V80C@meNOG,11FT1@NOG,13PZK@opiNOG,KOG3986@euNOG	NA|NA|NA	O, T	Protein phosphatase 1, regulatory subunit	Post-translational modification, protein turnover, chaperone functions; Signal Transduction
1669	PB.3869.1|765_3|path13:1-3040(+)|HQ_sampleytBMi1Qu|cb16611_c16485/f3p1/3096	4113.PGSC0003DMT400049004	5.4e-20	105.5					virNOG[6]	0J28Q@euNOG,0YM5T@NOG,1BTRF@strNOG,1E5MH@virNOG	NA|NA|NA			
1670	PB.3869.2|765_3|path13:526-1423(+)|HQ_sampleytBMi1Qu|cb11651_c10990/f2p0/901	121225.PHUM205230-PA	2.1000000000000002e-14	85.1					artNOG[6]	03B7Z@artNOG,0AJPH@biNOG,0JQ56@euNOG,0SXXR@inNOG,0VYKR@meNOG,115U5@NOG,14AZM@opiNOG	NA|NA|NA			
1671	PB.3871.1|765_3|path27:1-1576(+)|HQ_sampleytBMi1Qu|cb16611_c39383/f4p0/1646	6945.ISCW004111-PA	1.5999999999999996e-66	259.2	MP20	GO:0000768,GO:0003674,GO:0003779,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006949,GO:0007155,GO:0007275,GO:0007517,GO:0007519,GO:0007520,GO:0008092,GO:0008150,GO:0008360,GO:0009653,GO:0009888,GO:0009987,GO:0014706,GO:0014902,GO:0022603,GO:0022604,GO:0022610,GO:0030154,GO:0032501,GO:0032502,GO:0035914,GO:0042692,GO:0043167,GO:0043169,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0046872,GO:0048513,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051146,GO:0060537,GO:0060538,GO:0061061,GO:0065007,GO:0065008			artNOG[6]	035BU@artNOG,0A2XZ@biNOG,0VDP2@meNOG,13HAN@opiNOG,COG5199@NOG,KOG2046@euNOG	NA|NA|NA	Z	Muscle-specific protein	Cytoskeleton
1672	PB.3872.1|765_3|path28:1-2891(+)|HQ_sampleytBMi1Qu|cb16611_c27089/f3p13/2897	6945.ISCW004111-PA	2.7e-66	259.2	MP20	GO:0000768,GO:0003674,GO:0003779,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006949,GO:0007155,GO:0007275,GO:0007517,GO:0007519,GO:0007520,GO:0008092,GO:0008150,GO:0008360,GO:0009653,GO:0009888,GO:0009987,GO:0014706,GO:0014902,GO:0022603,GO:0022604,GO:0022610,GO:0030154,GO:0032501,GO:0032502,GO:0035914,GO:0042692,GO:0043167,GO:0043169,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0046872,GO:0048513,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051146,GO:0060537,GO:0060538,GO:0061061,GO:0065007,GO:0065008			artNOG[6]	035BU@artNOG,0A2XZ@biNOG,0VDP2@meNOG,13HAN@opiNOG,COG5199@NOG,KOG2046@euNOG	NA|NA|NA	Z	Muscle-specific protein	Cytoskeleton
1673	PB.3872.2|765_3|path28:559-2245(+)|HQ_sampleytBMi1Qu|cb16611_c27419/f2p2/1713	7739.JGI61874	4.9e-15	88.2	TAGLN	GO:0000122,GO:0000278,GO:0000280,GO:0000902,GO:0000975,GO:0001067,GO:0003008,GO:0003012,GO:0003674,GO:0003676,GO:0003677,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005856,GO:0005865,GO:0006355,GO:0006357,GO:0006936,GO:0006939,GO:0006996,GO:0007010,GO:0007049,GO:0007067,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0007417,GO:0007517,GO:0008092,GO:0008150,GO:0009653,GO:0009719,GO:0009725,GO:0009755,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0015629,GO:0016043,GO:0019219,GO:0019222,GO:0022402,GO:0023052,GO:0030016,GO:0030017,GO:0030029,GO:0030036,GO:0030522,GO:0030674,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032501,GO:0032502,GO:0032870,GO:0032989,GO:0035626,GO:0036379,GO:0042221,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043292,GO:0044212,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044449,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0045892,GO:0045934,GO:0048285,GO:0048513,GO:0048519,GO:0048523,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051015,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051716,GO:0060090,GO:0060255,GO:0061061,GO:0065007,GO:0070594,GO:0070887,GO:0071310,GO:0071495,GO:0071840,GO:0080090,GO:0097159,GO:1901363,GO:2000112,GO:2000113,GO:2001141			meNOG[21]	09ZFN@biNOG,0DFF6@chorNOG,0VBM2@meNOG,13HE5@opiNOG,COG5199@NOG,KOG2046@euNOG	NA|NA|NA	Z	Transgelin	Cytoskeleton
1674	PB.3873.2|765_3|path28:1-1425(-)|HQ_sampleytBMi1Qu|cb16611_c350510/f2p1/1462	7739.JGI59003	3.2e-15	88.6	TAGLN	GO:0000122,GO:0000278,GO:0000280,GO:0000902,GO:0000975,GO:0001067,GO:0003008,GO:0003012,GO:0003674,GO:0003676,GO:0003677,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005856,GO:0005865,GO:0006355,GO:0006357,GO:0006936,GO:0006939,GO:0006996,GO:0007010,GO:0007049,GO:0007067,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0007417,GO:0007517,GO:0008092,GO:0008150,GO:0009653,GO:0009719,GO:0009725,GO:0009755,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0015629,GO:0016043,GO:0019219,GO:0019222,GO:0022402,GO:0023052,GO:0030016,GO:0030017,GO:0030029,GO:0030036,GO:0030522,GO:0030674,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032501,GO:0032502,GO:0032870,GO:0032989,GO:0035626,GO:0036379,GO:0042221,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043292,GO:0044212,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044449,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0045892,GO:0045934,GO:0048285,GO:0048513,GO:0048519,GO:0048523,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051015,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051716,GO:0060090,GO:0060255,GO:0061061,GO:0065007,GO:0070594,GO:0070887,GO:0071310,GO:0071495,GO:0071840,GO:0080090,GO:0097159,GO:1901363,GO:2000112,GO:2000113,GO:2001141			meNOG[21]	09ZFN@biNOG,0DFF6@chorNOG,0VBM2@meNOG,13HE5@opiNOG,COG5199@NOG,KOG2046@euNOG	NA|NA|NA	Z	Transgelin	Cytoskeleton
1675	PB.3873.4|765_3|path28:145-1407(-)|HQ_sampleytBMi1Qu|cb16611_c350723/f2p1/1263	6945.ISCW004111-PA	1.1999999999999999e-66	259.2	MP20	GO:0000768,GO:0003674,GO:0003779,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006949,GO:0007155,GO:0007275,GO:0007517,GO:0007519,GO:0007520,GO:0008092,GO:0008150,GO:0008360,GO:0009653,GO:0009888,GO:0009987,GO:0014706,GO:0014902,GO:0022603,GO:0022604,GO:0022610,GO:0030154,GO:0032501,GO:0032502,GO:0035914,GO:0042692,GO:0043167,GO:0043169,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0046872,GO:0048513,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051146,GO:0060537,GO:0060538,GO:0061061,GO:0065007,GO:0065008			artNOG[6]	035BU@artNOG,0A2XZ@biNOG,0VDP2@meNOG,13HAN@opiNOG,COG5199@NOG,KOG2046@euNOG	NA|NA|NA	Z	Muscle-specific protein	Cytoskeleton
1676	PB.3874.1|765_43|path0:1-1937(+)|HQ_sampleytBMi1Qu|cb16611_c279011/f4p3/2015	6945.ISCW009131-PA	9.399999999999996e-199	698.7			K09503		artNOG[6]	03310@artNOG,09UMX@biNOG,0V62A@meNOG,12NR7@opiNOG,COG0484@NOG,KOG0712@euNOG	NA|NA|NA	O	DnaJ central domain	Post-translational modification, protein turnover, chaperone functions
1677	PB.3876.1|765_494|path0:1-3192(+)|HQ_sampleytBMi1Qu|cb16611_c29117/f4p12/3263	7070.TC010626-PA	2.5000000000000003e-12	80.1					artNOG[6]	03HEU@artNOG,0B49V@biNOG,0T3WD@inNOG,0WGSK@meNOG,0XS82@NOG,13CUD@opiNOG,KOG1075@euNOG	NA|NA|NA	S	Reverse transcriptase (RNA-dependent DNA polymerase)	Function Unknown
1678	PB.3885.1|765_5|path20:13-1574(+)|HQ_sampleytBMi1Qu|cb16611_c9398/f2p0/1624	7227.FBpp0100176	8.299999999999996e-174	615.5		GO:0003674,GO:0003824,GO:0004129,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005751,GO:0006091,GO:0006119,GO:0006123,GO:0006793,GO:0006796,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0008324,GO:0009987,GO:0015002,GO:0015075,GO:0015077,GO:0015078,GO:0015672,GO:0015980,GO:0015992,GO:0016020,GO:0016310,GO:0016491,GO:0016675,GO:0016676,GO:0019866,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0022900,GO:0022904,GO:0030431,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032501,GO:0032991,GO:0034220,GO:0042773,GO:0042775,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044237,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044763,GO:0044765,GO:0045277,GO:0045333,GO:0051179,GO:0051234,GO:0055085,GO:0055114,GO:0070469	K02256		artNOG[6]	0398B@artNOG,0A46J@biNOG,0SX74@inNOG,0VFUZ@meNOG,13HZ5@opiNOG,COG0843@NOG,KOG4769@euNOG	NA|NA|NA	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B (By similarity)	Energy production and conversion
1679	PB.3885.2|765_5|path20:381-879(+)|HQ_sampleytBMi1Qu|cb13847_c408/f2p0/484	7227.FBpp0100176	6.3e-53	212.2		GO:0003674,GO:0003824,GO:0004129,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005751,GO:0006091,GO:0006119,GO:0006123,GO:0006793,GO:0006796,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0008324,GO:0009987,GO:0015002,GO:0015075,GO:0015077,GO:0015078,GO:0015672,GO:0015980,GO:0015992,GO:0016020,GO:0016310,GO:0016491,GO:0016675,GO:0016676,GO:0019866,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0022900,GO:0022904,GO:0030431,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032501,GO:0032991,GO:0034220,GO:0042773,GO:0042775,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044237,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044763,GO:0044765,GO:0045277,GO:0045333,GO:0051179,GO:0051234,GO:0055085,GO:0055114,GO:0070469	K02256		artNOG[6]	0398B@artNOG,0A46J@biNOG,0SX74@inNOG,0VFUZ@meNOG,13HZ5@opiNOG,COG0843@NOG,KOG4769@euNOG	NA|NA|NA	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B (By similarity)	Energy production and conversion
1680	PB.3885.3|765_5|path20:794-1396(+)|HQ_sampleytBMi1Qu|cb13847_c915/f14p0/603	31033.ENSTRUP00000047831	9.699999999999999e-75	285.0	COX1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0008150,GO:0010033,GO:0010035,GO:0010038,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046686,GO:0050896,GO:0051597	K02256		fiNOG[1]	0A46J@biNOG,0DSEN@chorNOG,0NA1F@fiNOG,0VFUZ@meNOG,13HZ5@opiNOG,1D1QB@veNOG,COG0843@NOG,KOG4769@euNOG	NA|NA|NA	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B (By similarity)	Energy production and conversion
1681	PB.3886.2|765_5|path23:1712-2708(+)|HQ_sampleytBMi1Qu|cb13847_c869/f3p0/934	31033.ENSTRUP00000047831	4.1999999999999995e-21	107.5	COX1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0008150,GO:0010033,GO:0010035,GO:0010038,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046686,GO:0050896,GO:0051597	K02256		fiNOG[1]	0A46J@biNOG,0DSEN@chorNOG,0NA1F@fiNOG,0VFUZ@meNOG,13HZ5@opiNOG,1D1QB@veNOG,COG0843@NOG,KOG4769@euNOG	NA|NA|NA	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B (By similarity)	Energy production and conversion
1682	PB.3886.3|765_5|path23:2242-2491(+)|HQ_sampleytBMi1Qu|cb13847_c933/f2p0/253	69293.ENSGACP00000027662	2.3e-25	119.8	COX1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0008150,GO:0010033,GO:0010035,GO:0010038,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046686,GO:0050896,GO:0051597	K02256		fiNOG[1]	0A46J@biNOG,0DSEN@chorNOG,0NA1F@fiNOG,0VFUZ@meNOG,13HZ5@opiNOG,1D1QB@veNOG,COG0843@NOG,KOG4769@euNOG	NA|NA|NA	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B (By similarity)	Energy production and conversion
1683	PB.3888.1|765_5|path23:548-2925(-)|HQ_sampleytBMi1Qu|cb16611_c8457/f3p2/2416	6085.XP_002162392	1.5e-06	60.5					opiNOG[43]	0IGPP@euNOG,0Z36N@NOG,13H53@opiNOG	NA|NA|NA			
1684	PB.3888.2|765_5|path23:860-1472(-)|HQ_sampleytBMi1Qu|cb13847_c921/f3p0/613	31033.ENSTRUP00000047831	4.899999999999999e-82	309.3	COX1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0008150,GO:0010033,GO:0010035,GO:0010038,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046686,GO:0050896,GO:0051597	K02256		fiNOG[1]	0A46J@biNOG,0DSEN@chorNOG,0NA1F@fiNOG,0VFUZ@meNOG,13HZ5@opiNOG,1D1QB@veNOG,COG0843@NOG,KOG4769@euNOG	NA|NA|NA	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B (By similarity)	Energy production and conversion
1685	PB.3888.3|765_5|path23:1107-1589(-)|HQ_sampleytBMi1Qu|cb13847_c497/f4p0/441	7227.FBpp0100176	1.3999999999999998e-54	217.6		GO:0003674,GO:0003824,GO:0004129,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005751,GO:0006091,GO:0006119,GO:0006123,GO:0006793,GO:0006796,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0008324,GO:0009987,GO:0015002,GO:0015075,GO:0015077,GO:0015078,GO:0015672,GO:0015980,GO:0015992,GO:0016020,GO:0016310,GO:0016491,GO:0016675,GO:0016676,GO:0019866,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0022900,GO:0022904,GO:0030431,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032501,GO:0032991,GO:0034220,GO:0042773,GO:0042775,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044237,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044763,GO:0044765,GO:0045277,GO:0045333,GO:0051179,GO:0051234,GO:0055085,GO:0055114,GO:0070469	K02256		artNOG[6]	0398B@artNOG,0A46J@biNOG,0SX74@inNOG,0VFUZ@meNOG,13HZ5@opiNOG,COG0843@NOG,KOG4769@euNOG	NA|NA|NA	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B (By similarity)	Energy production and conversion
1686	PB.3889.1|765_5|path24:1-1940(+)|HQ_sampleytBMi1Qu|cb16611_c165575/f2p4/2002	281687.CJA35053	7.1e-07	61.2					meNOG[21]	0ABD6@biNOG,0J32I@euNOG,0VN2E@meNOG,12C4M@NOG,13XRY@opiNOG	NA|NA|NA			
