	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
1623	PB.4349.1|HQ_samplekLafXsSM|cb3267_c70130/f4p0/3666:1-3666(+)|HQ_samplekLafXsSM|cb3267_c70130/f4p0/3666	7739.JGI126170	2.4999999999999995e-88	332.8	WDR75	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0070013	K14552		meNOG[21]	09UA8@biNOG,0DFJY@chorNOG,0V59E@meNOG,0YY9G@NOG,12T6G@opiNOG,KOG1963@euNOG	NA|NA|NA	S	WD repeat domain 75	Function Unknown
1624	PB.4351.1|HQ_samplekLafXsSM|cb3267_c70371/f3p2/5043:1-5043(+)|HQ_samplekLafXsSM|cb3267_c70371/f3p2/5043	7425.NV10697-PA	5.4999999999999985e-115	421.8					artNOG[6]	033KJ@artNOG,09WIU@biNOG,0S500@hymNOG,0SQBZ@inNOG,0V7HC@meNOG,0XS5V@NOG,12PYQ@opiNOG,KOG3878@euNOG	NA|NA|NA	U	Acyl CoA binding protein	Intracellular trafficking and secretion
1625	PB.4357.1|HQ_samplekLafXsSM|cb3267_c70829/f2p1/3216:1-3216(+)|HQ_samplekLafXsSM|cb3267_c70829/f2p1/3216	7425.NV18655-PA	1.5999999999999997e-86	326.6					artNOG[6]	039SJ@artNOG,09Z0V@biNOG,0IJ47@euNOG,0S3RU@hymNOG,0SWHE@inNOG,0VCY4@meNOG,10UQU@NOG,13G2Q@opiNOG	NA|NA|NA	S	Inherit from biNOG: ankyrin repeat domain	Function Unknown
1626	PB.4364.1|HQ_samplekLafXsSM|cb3267_c71387/f3p0/2319:1-2319(+)|HQ_samplekLafXsSM|cb3267_c71387/f3p0/2319	6945.ISCW021709-PA	1.1999999999999998e-35	157.1					artNOG[6]	03HRC@artNOG,0B58H@biNOG,0IRRS@euNOG,0WHV5@meNOG,11T2D@NOG,13ECK@opiNOG	NA|NA|NA	I	DUF1943	Lipid metabolism
1627	PB.4370.1|HQ_samplekLafXsSM|cb3267_c720/f4p0/1608:1-1608(+)|HQ_samplekLafXsSM|cb3267_c720/f4p0/1608	7739.JGI206726	2.3999999999999992e-99	368.2	MOGAT2	GO:0003008,GO:0003674,GO:0003824,GO:0003846,GO:0004144,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006629,GO:0006638,GO:0006639,GO:0006641,GO:0006651,GO:0007586,GO:0008150,GO:0008152,GO:0008374,GO:0008610,GO:0009058,GO:0009987,GO:0012505,GO:0016020,GO:0016407,GO:0016411,GO:0016740,GO:0016746,GO:0016747,GO:0019432,GO:0022600,GO:0031090,GO:0032501,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0045017,GO:0046339,GO:0046460,GO:0046462,GO:0046463,GO:0046486,GO:0050892,GO:0071704,GO:1901576	K11160,K14457,K14458		meNOG[21]	09XQ2@biNOG,0DJ1T@chorNOG,0V8MS@meNOG,0XTG3@NOG,12TQI@opiNOG,KOG0831@euNOG	NA|NA|NA	I	diacylglycerol O-acyltransferase	Lipid metabolism
1628	PB.4378.1|HQ_samplekLafXsSM|cb3267_c72741/f2p0/1707:1-1707(+)|HQ_samplekLafXsSM|cb3267_c72741/f2p0/1707	6945.ISCW017072-PA	1.1999999999999998e-186	658.3			K10592		meNOG[21]	0APT8@biNOG,0W24G@meNOG,12NJ4@opiNOG,COG5021@NOG,KOG0939@euNOG	NA|NA|NA	O	HECTc	Post-translational modification, protein turnover, chaperone functions
1629	PB.4394.1|HQ_samplekLafXsSM|cb3267_c7493/f8p2/2106:1-2106(+)|HQ_samplekLafXsSM|cb3267_c7493/f8p2/2106	6945.ISCW010367-PA	1.9999999999999992e-143	515.0		GO:0000003,GO:0001071,GO:0002165,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003680,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005700,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0007275,GO:0007444,GO:0007455,GO:0007478,GO:0007480,GO:0007548,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008406,GO:0008585,GO:0009058,GO:0009059,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022414,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035107,GO:0035108,GO:0035114,GO:0035120,GO:0035127,GO:0035214,GO:0035218,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0045137,GO:0046483,GO:0046545,GO:0046660,GO:0048513,GO:0048563,GO:0048569,GO:0048608,GO:0048707,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060173,GO:0060255,GO:0061458,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:2000112,GO:2001141			artNOG[6]	03776@artNOG,0A79R@biNOG,0IXMB@euNOG,0VI42@meNOG,11ISG@NOG,13R19@opiNOG	NA|NA|NA	S	Inherit from biNOG: BTB/POZ domain	Function Unknown
1630	PB.4396.1|HQ_samplekLafXsSM|cb3267_c7501/f8p5/3405:1-3405(+)|HQ_samplekLafXsSM|cb3267_c7501/f8p5/3405	7739.JGI120131	2.7000000000000002e-12	80.1	PELP1	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0031974,GO:0031981,GO:0032991,GO:0034708,GO:0035097,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043234,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044665,GO:0070013,GO:0071339	K16913		meNOG[21]	09XUS@biNOG,0DPT7@chorNOG,0IJ4S@euNOG,0VD0J@meNOG,10K7C@NOG,13GJ3@opiNOG	NA|NA|NA	S	proline, glutamate and leucine rich protein 1	Function Unknown
1631	PB.4401.1|HQ_samplekLafXsSM|cb3267_c75910/f2p1/857:1-857(+)|HQ_samplekLafXsSM|cb3267_c75910/f2p1/857	6945.ISCW002513-PA	1.2999999999999997e-51	208.8					meNOG[21]	0AI37@biNOG,0VW10@meNOG,0YERS@NOG,13KJ7@opiNOG,KOG3591@euNOG	NA|NA|NA	O	Hsp20/alpha crystallin family	Post-translational modification, protein turnover, chaperone functions
1632	PB.4404.1|HQ_samplekLafXsSM|cb3267_c761/f5p0/1066:1-1066(+)|HQ_samplekLafXsSM|cb3267_c761/f5p0/1066	45351.NEMVEDRAFT_v1g223947-PA	9.9e-46	189.5					meNOG[21]	0IJZN@euNOG,0VEX5@meNOG,0XT0R@NOG,13IBS@opiNOG	NA|NA|NA	S	protein Hydra magnipapillata	Function Unknown
1633	PB.4406.1|HQ_samplekLafXsSM|cb3267_c7644/f9p1/1723:1-1723(+)|HQ_samplekLafXsSM|cb3267_c7644/f9p1/1723	7739.JGI67459	6.799999999999998e-137	493.0	RCC2	GO:0000236,GO:0000775,GO:0003674,GO:0005085,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005730,GO:0005737,GO:0005819,GO:0005829,GO:0005856,GO:0005875,GO:0007049,GO:0008150,GO:0009987,GO:0015630,GO:0019222,GO:0022402,GO:0022403,GO:0030234,GO:0030695,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0050789,GO:0050790,GO:0060589,GO:0065007,GO:0065009,GO:0070013			meNOG[21]	09TWV@biNOG,0DPDG@chorNOG,0V4VY@meNOG,12SVB@opiNOG,COG5184@NOG,KOG1427@euNOG	NA|NA|NA	D, Z	regulator of chromosome condensation 2	Cell cycle control and mitosis; Cytoskeleton
1634	PB.4411.1|HQ_samplekLafXsSM|cb3267_c7713/f8p0/4510:1-4510(+)|HQ_samplekLafXsSM|cb3267_c7713/f8p0/4510	6945.ISCW005171-PA	4.799999999999997e-211	740.7		GO:0000003,GO:0003674,GO:0004871,GO:0005575,GO:0005623,GO:0005886,GO:0007154,GO:0007165,GO:0007610,GO:0007617,GO:0007618,GO:0008150,GO:0009966,GO:0009967,GO:0009987,GO:0010646,GO:0010647,GO:0016020,GO:0019098,GO:0022414,GO:0023051,GO:0023052,GO:0023056,GO:0032501,GO:0032504,GO:0033057,GO:0040008,GO:0043567,GO:0043568,GO:0044464,GO:0044699,GO:0044700,GO:0044703,GO:0044706,GO:0044763,GO:0046626,GO:0046628,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048609,GO:0050789,GO:0050794,GO:0050896,GO:0051704,GO:0051705,GO:0051716,GO:0060089,GO:0060180,GO:0065007,GO:0071944,GO:1900076,GO:1900078			artNOG[6]	034V1@artNOG,09T4B@biNOG,0IMWK@euNOG,0V431@meNOG,102PH@NOG,12N1E@opiNOG	NA|NA|NA	T	Phenylalanine zipper	Signal Transduction
1635	PB.4416.1|HQ_samplekLafXsSM|cb3267_c7773/f5p1/2660:1-2660(+)|HQ_samplekLafXsSM|cb3267_c7773/f5p1/2660	7460.GB16576-PA	1.399999999999999e-194	685.3	MED16	GO:0000988,GO:0000989,GO:0001076,GO:0001104,GO:0003674,GO:0003712,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016592,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043234,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0080090,GO:0090304,GO:1901360,GO:1901362,GO:1901576,GO:2000112,GO:2001141	K15159		artNOG[6]	035W9@artNOG,09T6W@biNOG,0IDXV@euNOG,0S6YY@hymNOG,0ST81@inNOG,0V45M@meNOG,0ZRDM@NOG,12N2U@opiNOG	NA|NA|NA	K	mediator of RNA polymerase II transcription subunit 16	Transcription
1636	PB.4420.1|HQ_samplekLafXsSM|cb3267_c7796/f7p1/1238:1-1238(+)|HQ_samplekLafXsSM|cb3267_c7796/f7p1/1238	6945.ISCW021938-PA	8.599999999999996e-110	402.5					artNOG[6]	036I0@artNOG,09WEX@biNOG,0V7DE@meNOG,13KU1@opiNOG,COG4886@NOG,KOG0619@euNOG	NA|NA|NA	T	Leucine Rich Repeat	Signal Transduction
1637	PB.4421.1|HQ_samplekLafXsSM|cb3267_c7806/f15p2/4224:1-4224(+)|HQ_samplekLafXsSM|cb3267_c7806/f15p2/4224	6945.ISCW018217-PA	3.2999999999999994e-73	282.7	SDC	GO:0000902,GO:0000904,GO:0001667,GO:0003008,GO:0003674,GO:0004871,GO:0004872,GO:0004888,GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0005912,GO:0005924,GO:0005925,GO:0006928,GO:0006935,GO:0007154,GO:0007165,GO:0007267,GO:0007268,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0007424,GO:0007427,GO:0007600,GO:0007601,GO:0008045,GO:0008150,GO:0008582,GO:0009314,GO:0009416,GO:0009581,GO:0009582,GO:0009583,GO:0009584,GO:0009605,GO:0009628,GO:0009653,GO:0009987,GO:0010631,GO:0016020,GO:0016043,GO:0016202,GO:0016477,GO:0019222,GO:0019226,GO:0022008,GO:0023052,GO:0030030,GO:0030054,GO:0030055,GO:0030154,GO:0030182,GO:0031175,GO:0031594,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0035637,GO:0038023,GO:0040008,GO:0040011,GO:0042221,GO:0042330,GO:0042592,GO:0044087,GO:0044089,GO:0044246,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0045202,GO:0045595,GO:0045887,GO:0045927,GO:0048468,GO:0048518,GO:0048522,GO:0048634,GO:0048638,GO:0048639,GO:0048641,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048742,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0048871,GO:0050789,GO:0050793,GO:0050794,GO:0050803,GO:0050807,GO:0050877,GO:0050896,GO:0050906,GO:0050908,GO:0050953,GO:0050962,GO:0051094,GO:0051128,GO:0051130,GO:0051147,GO:0051153,GO:0051179,GO:0051239,GO:0051606,GO:0051674,GO:0051716,GO:0051960,GO:0051962,GO:0051963,GO:0051965,GO:0060089,GO:0060147,GO:0060148,GO:0060284,GO:0060541,GO:0060964,GO:0060966,GO:0060968,GO:0061564,GO:0065007,GO:0065008,GO:0070161,GO:0071840,GO:0071944,GO:0090130,GO:0090132,GO:0097009,GO:0097485,GO:1901861,GO:2000026,GO:2000637	K16336		artNOG[6]	0386E@artNOG,0A1US@biNOG,0IW5I@euNOG,0VCQE@meNOG,11QSA@NOG,13PT5@opiNOG	NA|NA|NA	T	Cell surface proteoglycan (By similarity)	Signal Transduction
1638	PB.4422.1|HQ_samplekLafXsSM|cb3267_c78089/f2p0/1988:1-1988(+)|HQ_samplekLafXsSM|cb3267_c78089/f2p0/1988	7070.TC012041-PA	2.7e-17	95.9					artNOG[6]	038Y4@artNOG,0A840@biNOG,0IZY6@euNOG,0SVJP@inNOG,0VIY6@meNOG,12CA8@NOG,13TZC@opiNOG	NA|NA|NA	S	Inherit from artNOG: Sep15/SelM redox domain	Function Unknown
1639	PB.4423.1|HQ_samplekLafXsSM|cb3267_c7809/f15p4/3416:1-3416(+)|HQ_samplekLafXsSM|cb3267_c7809/f15p4/3416	7070.TC002464-PA	1.1999999999999994e-246	858.6		GO:0000323,GO:0003674,GO:0003824,GO:0004553,GO:0004559,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005773,GO:0008150,GO:0008152,GO:0015923,GO:0016787,GO:0016798,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	K12311		artNOG[6]	032NC@artNOG,09Z8C@biNOG,0SPI8@inNOG,0V9UI@meNOG,0XQMZ@NOG,12QNA@opiNOG,KOG1959@euNOG	NA|NA|NA	G	ec 3.2.1.24	Carbohydrate metabolism and transport
1640	PB.4425.1|HQ_samplekLafXsSM|cb3267_c7862/f5p0/1433:1-1433(+)|HQ_samplekLafXsSM|cb3267_c7862/f5p0/1433	6945.ISCW013458-PA	2.3999999999999994e-127	461.1	ZPR1	GO:0001763,GO:0002009,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006351,GO:0006360,GO:0006725,GO:0006807,GO:0007275,GO:0007424,GO:0007430,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009653,GO:0009888,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035148,GO:0035149,GO:0035152,GO:0035239,GO:0035295,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0046483,GO:0048646,GO:0048729,GO:0048731,GO:0048754,GO:0048856,GO:0060429,GO:0060446,GO:0060541,GO:0060562,GO:0061138,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0090304,GO:1901360,GO:1901362,GO:1901576	K06874		artNOG[6]	032WQ@artNOG,09U55@biNOG,0V54A@meNOG,12NIX@opiNOG,COG1779@NOG,KOG2703@euNOG	NA|NA|NA	S	Zinc finger protein	Function Unknown
1641	PB.4429.1|HQ_samplekLafXsSM|cb3267_c7923/f4p1/3657:1-3657(+)|HQ_samplekLafXsSM|cb3267_c7923/f4p1/3657	6945.ISCW018997-PA	2.999999999999999e-147	528.5	SPT5	GO:0000075,GO:0000077,GO:0000122,GO:0000226,GO:0000278,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005700,GO:0005703,GO:0005705,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0007093,GO:0007095,GO:0007346,GO:0007549,GO:0008023,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010564,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010948,GO:0016043,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022402,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031570,GO:0031572,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0040029,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044699,GO:0044763,GO:0044773,GO:0044774,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051716,GO:0051726,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0071822,GO:0071840,GO:0080090,GO:0090304,GO:1901360,GO:1901362,GO:1901576,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:2000112,GO:2000113,GO:2001141	K15172		artNOG[6]	033JU@artNOG,0A0VA@biNOG,0VBRR@meNOG,12T82@opiNOG,COG0250@NOG,COG5164@NOG,KOG1999@euNOG	NA|NA|NA	K	Transcription elongation factor	Transcription
1642	PB.4431.1|HQ_samplekLafXsSM|cb3267_c7929/f5p0/2317:1-2317(+)|HQ_samplekLafXsSM|cb3267_c7929/f5p0/2317	13735.ENSPSIP00000002614	3.2e-09	69.3					euNOG[57]	COG5048@NOG,KOG1721@euNOG	NA|NA|NA	S	Zinc finger protein	Function Unknown
1643	PB.4435.1|HQ_samplekLafXsSM|cb3267_c7958/f8p1/2094:1-2094(+)|HQ_samplekLafXsSM|cb3267_c7958/f8p1/2094	6945.ISCW021675-PA	4.1999999999999984e-101	374.4	MED20	GO:0000988,GO:0000989,GO:0001076,GO:0001104,GO:0003674,GO:0003712,GO:0003824,GO:0003899,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016592,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043234,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0080090,GO:0090304,GO:1901360,GO:1901362,GO:1901576,GO:2000112,GO:2001141	K13528		artNOG[6]	035ZC@artNOG,09TS3@biNOG,0V4RE@meNOG,0XT23@NOG,133NV@opiNOG,KOG4309@euNOG	NA|NA|NA	K	Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors	Transcription
1644	PB.4438.1|HQ_samplekLafXsSM|cb3267_c8008/f4p0/2317:1-2317(+)|HQ_samplekLafXsSM|cb3267_c8008/f4p0/2317	13735.ENSPSIP00000002614	2.0000000000000002e-11	76.6					euNOG[57]	COG5048@NOG,KOG1721@euNOG	NA|NA|NA	S	Zinc finger protein	Function Unknown
1645	PB.4441.1|HQ_samplekLafXsSM|cb3267_c8019/f17p4/3284:1-3284(+)|HQ_samplekLafXsSM|cb3267_c8019/f17p4/3284	6945.ISCW020300-PA	1.2999999999999998e-125	456.4		GO:0000003,GO:0000323,GO:0002064,GO:0002165,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005773,GO:0005774,GO:0006066,GO:0006629,GO:0006694,GO:0006810,GO:0006869,GO:0007275,GO:0007276,GO:0007281,GO:0007283,GO:0007286,GO:0007291,GO:0007349,GO:0007591,GO:0008150,GO:0008152,GO:0008202,GO:0008610,GO:0009058,GO:0009653,GO:0009791,GO:0009888,GO:0009987,GO:0010817,GO:0010876,GO:0015850,GO:0015918,GO:0016020,GO:0016125,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030301,GO:0030855,GO:0031090,GO:0032368,GO:0032371,GO:0032374,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0033036,GO:0034754,GO:0042180,GO:0042181,GO:0042303,GO:0042445,GO:0042446,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044702,GO:0044707,GO:0044710,GO:0044711,GO:0044763,GO:0044765,GO:0044767,GO:0045455,GO:0045456,GO:0048232,GO:0048468,GO:0048515,GO:0048609,GO:0048610,GO:0048646,GO:0048856,GO:0048869,GO:0050789,GO:0051049,GO:0051179,GO:0051234,GO:0060429,GO:0065007,GO:0065008,GO:0071702,GO:0071704,GO:1901360,GO:1901362,GO:1901576,GO:1901615	K12385		artNOG[6]	0327V@artNOG,09VW9@biNOG,0V6UT@meNOG,0XR54@NOG,12NS3@opiNOG,KOG1933@euNOG,KOG3866@euNOG	NA|NA|NA	I	niemann-pick	Lipid metabolism
1646	PB.4449.1|HQ_samplekLafXsSM|cb3267_c8133/f3p1/2464:1-2464(+)|HQ_samplekLafXsSM|cb3267_c8133/f3p1/2464	6945.ISCW015165-PA	5.999999999999997e-288	995.3		GO:0003674,GO:0003824,GO:0004842,GO:0006464,GO:0008150,GO:0008152,GO:0009987,GO:0016567,GO:0016874,GO:0016879,GO:0016881,GO:0019222,GO:0019538,GO:0019787,GO:0031323,GO:0031396,GO:0031399,GO:0032268,GO:0032446,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0050789,GO:0050790,GO:0050794,GO:0051246,GO:0051340,GO:0051438,GO:0060255,GO:0065007,GO:0065009,GO:0070647,GO:0071704,GO:0080090			artNOG[6]	0322T@artNOG,09U1V@biNOG,0V50T@meNOG,12SQ9@opiNOG,COG0666@NOG,KOG0508@euNOG	NA|NA|NA	S	sex-determining protein fem-1	Function Unknown
1647	PB.4450.1|HQ_samplekLafXsSM|cb3267_c8136/f13p2/3307:1-3307(+)|HQ_samplekLafXsSM|cb3267_c8136/f13p2/3307	6945.ISCW005877-PA	2.3e-42	179.9		GO:0000375,GO:0000377,GO:0000398,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005688,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0030529,GO:0030532,GO:0032991,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0071011,GO:0071704,GO:0090304,GO:1901360	K12627		artNOG[6]	0386Z@artNOG,0A8AP@biNOG,0VJ6B@meNOG,124H7@NOG,13UG3@opiNOG,KOG1784@euNOG	NA|NA|NA	A	Sm	RNA processing and modification
1648	PB.4452.1|HQ_samplekLafXsSM|cb3267_c8141/f11p0/1584:14-1145(-)|HQ_samplekLafXsSM|cb3267_c1243/f5p1/1130	31033.ENSTRUP00000047841	1.3000000000000002e-18	99.4	CYTB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464	K00412		fiNOG[1]	0A1VS@biNOG,0DPHX@chorNOG,0NA5B@fiNOG,0VCRC@meNOG,13AUK@opiNOG,1CYGF@veNOG,COG1290@NOG,KOG4663@euNOG	NA|NA|NA	C	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis (By similarity)	Energy production and conversion
1649	PB.4453.1|HQ_samplekLafXsSM|cb3267_c81426/f14p2/1388:1-1388(+)|HQ_samplekLafXsSM|cb3267_c81426/f14p2/1388	6945.ISCW017166-PA	1.3999999999999994e-188	664.5		GO:0003674,GO:0003824,GO:0003993,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0042578,GO:0044237	K14410		artNOG[6]	034JM@artNOG,09VQX@biNOG,0V7JU@meNOG,0ZVBQ@NOG,130PG@opiNOG,KOG3720@euNOG	NA|NA|NA	I	acid phosphatase	Lipid metabolism
